ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
5644-PDMZC,Sim,Feminino,Sim,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,2.98,Não,Cheque eletrônico,89.5,161.5
5647-FXOTP,Não,Feminino,Sim,Sim,Não,60,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.53,Sim,Cheque eletrônico,105.9,6401.25
5647-URDKA,Não,Masculino,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Cheque,19.7,130.25
5649-ANRML,Sim,Masculino,Sim,Não,Não,2,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Mensal,3.17,Sim,Cartão de crédito (automática),95.1,180.25
5649-RXQTV,Não,Masculino,Não,Não,Não,51,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.3,Sim,Cheque eletrônico,99.0,5038.15
5649-TJHOV,Sim,Masculino,Sim,Sim,Não,27,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.22,Não,Tranferência bancária (automática),36.5,1032.0
5649-VUKMC,Sim,Feminino,Não,Não,Não,12,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.18,Não,Cheque,95.5,1115.15
5650-VDUDS,Sim,Feminino,Não,Não,Não,4,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,0.81,Sim,Cheque,24.25,96.05
5650-YLIBA,Não,Masculino,Não,Não,Não,31,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.7,Sim,Cheque eletrônico,81.15,2640.55
5651-CPDND,Não,Masculino,Não,Não,Não,10,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.53,Não,Cheque,46.0,492.1
5651-CRHKQ,Não,Feminino,Não,Sim,Não,41,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Não,Não,Anual,2.87,Sim,Tranferência bancária (automática),86.2,3339.05
5651-WYIPH,Não,Feminino,Sim,Não,Não,18,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.66,Sim,Cartão de crédito (automática),49.85,865.75
5651-YLPRD,Não,Feminino,Não,Sim,Sim,32,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,2.87,Sim,Cheque eletrônico,86.1,2723.75
5652-MSDEY,Não,Feminino,Não,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.52,Sim,Cheque,75.75,777.3
5655-JSMZM,Sim,Masculino,Sim,Não,Não,49,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.21,Sim,Cheque eletrônico,96.2,4718.25
5656-JAMLX,Não,Masculino,Não,Não,Não,62,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Tranferência bancária (automática),19.85,1253.65
5656-MJEFC,Não,Masculino,Não,Sim,Sim,42,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Não,Bianual,1.6,Não,Cartão de crédito (automática),48.15,2032.3
5663-QBGIS,Não,Masculino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Bianual,3.28,Não,Tranferência bancária (automática),98.35,6929.4
5666-CYCYZ,Não,Feminino,Não,Não,Não,24,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Mensal,2.98,Sim,Cheque eletrônico,89.55,2259.35
5666-MBJPT,Não,Masculino,Não,Não,Não,65,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.84,Sim,Tranferência bancária (automática),25.1,1725.0
5668-MEISB,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Bianual,3.54,Não,Cartão de crédito (automática),106.1,7657.4
5669-SRAIP,Sim,Feminino,Não,Não,Não,5,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,1.32,Não,Cheque eletrônico,39.5,210.75
5671-RQRLP,Não,Feminino,Sim,Sim,Não,70,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Bianual,2.52,Sim,Cartão de crédito (automática),75.65,5411.4
5671-UUNXD,Não,Feminino,Sim,Sim,Não,50,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Anual,3.36,Sim,Cheque eletrônico,100.65,5189.75
5673-FSSMF,Sim,Feminino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Sim,Mensal,2.0,Sim,Cheque eletrônico,60.15,60.15
5673-TIYIB,Sim,Masculino,Não,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,1.35,Sim,Cartão de crédito (automática),40.4,77.15
5676-CFLYY,Não,Masculino,Não,Sim,Sim,71,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Bianual,2.44,Sim,Cartão de crédito (automática),73.35,5154.5
5678-VFNEQ,Não,Feminino,Não,Sim,Não,71,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,3.47,Sim,Cartão de crédito (automática),104.1,7412.25
5680-LQOGP,Não,Feminino,Não,Não,Não,68,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.75,Sim,Cartão de crédito (automática),82.45,5646.6
5681-LLOEI,Não,Masculino,Não,Sim,Sim,43,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Anual,3.04,Sim,Cartão de crédito (automática),91.25,4013.8
5684-FJVYR,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Bianual,3.01,Sim,Tranferência bancária (automática),90.35,6563.4
5685-IIXLY,Sim,Feminino,Não,Sim,Sim,5,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,2.79,Sim,Cheque eletrônico,83.6,404.2
5686-CMAWK,Não,Masculino,Não,Não,Não,17,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Anual,2.89,Não,Cheque eletrônico,86.75,1410.25
5687-DKDTV,Sim,Feminino,Não,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.35,77.5
5688-KZTSN,Sim,Masculino,Não,Sim,Sim,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Sim,Cheque eletrônico,20.0,288.05
5692-FPTAH,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.51,Sim,Cheque,45.4,45.4
5692-ICXLW,Não,Masculino,Sim,Não,Não,31,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,3.02,Sim,Cheque eletrônico,90.7,2845.15
5693-PIPCS,Não,Masculino,Não,Não,Não,41,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Bianual,3.32,Sim,Cartão de crédito (automática),99.65,4220.35
5696-CEIQJ,Não,Masculino,Não,Sim,Sim,67,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.44,Não,Tranferência bancária (automática),103.15,6895.5
5696-EXCYS,Não,Masculino,Não,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Cartão de crédito (automática),19.45,369.05
5696-JVVQY,Não,Feminino,Não,Sim,Sim,48,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Bianual,2.34,Sim,Cartão de crédito (automática),70.1,3238.4
5696-QURRL,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.5,Sim,Cheque,45.05,45.05
5697-GOMBF,Não,Feminino,Sim,Sim,Sim,28,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.2,Sim,Cheque eletrônico,35.9,973.65
5698-BQJOH,Sim,Feminino,Não,Não,Não,9,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.15,Não,Cheque eletrônico,94.4,857.25
5699-BNCAS,Não,Masculino,Sim,Não,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.82,Sim,Cheque,24.65,1766.75
5701-GUXDC,Não,Feminino,Não,Sim,Não,26,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Não,Não,Anual,1.18,Não,Cartão de crédito (automática),35.4,978.6
5701-SVCWR,Não,Feminino,Não,Não,Sim,1,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.8,Não,Cheque,24.0,24.0
5701-YVSVF,Não,Feminino,Sim,Sim,Não,11,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Mensal,2.76,Sim,Cheque eletrônico,82.9,880.05
5701-ZIKJE,Não,Masculino,Não,Não,Não,13,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.68,Sim,Cheque,50.55,610.75
5702-KVQRD,Não,Masculino,Não,Sim,Não,71,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.75,Sim,Cheque eletrônico,82.55,5832.65
5702-SKUOB,Não,Feminino,Não,Sim,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Não,Cheque,19.6,93.45
5707-ORNDZ,Sim,Masculino,Sim,Não,Não,9,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.82,Não,Cheque eletrônico,54.55,494.05
5707-ZMDJP,Não,Masculino,Não,Sim,Sim,53,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Bianual,2.32,Sim,Cheque,69.7,3729.6
5708-EVONK,Sim,Feminino,Não,Sim,Sim,58,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,3.11,Sim,Tranferência bancária (automática),93.4,5435.6
5709-LVOEQ,Não,Feminino,Não,Sim,Sim,0,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,2.7,Não,Cheque,80.85,0.0
5712-AHQNN,Não,Feminino,Não,Não,Não,43,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,3.06,Sim,Cheque eletrônico,91.65,3954.1
5712-PTIWW,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mensal,2.66,Sim,Cheque eletrônico,79.85,152.45
5712-VBOXD,Não,Feminino,Não,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Sim,Cartão de crédito (automática),20.15,68.45
5716-EZXZN,Não,Feminino,Não,Sim,Sim,65,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Bianual,3.3,Sim,Cartão de crédito (automática),99.05,6416.7
5716-LIBJC,Não,Feminino,Não,Não,Sim,13,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,3.47,Sim,Cartão de crédito (automática),104.15,1299.1
5724-BIDBU,Não,Masculino,Não,Sim,Não,49,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Anual,1.84,Sim,Cheque eletrônico,55.35,2633.95
5726-CVNYA,Não,Feminino,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Cheque,19.85,146.6
5727-MYATE,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.03,Sim,Cartão de crédito (automática),90.8,6397.6
5729-KLZAR,Sim,Feminino,Não,Sim,Sim,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.7,Não,Cheque eletrônico,80.85,302.75
5730-DBDSI,Não,Masculino,Não,Não,Não,66,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Tranferência bancária (automática),19.7,1253.8
5730-RIITO,Não,Feminino,Sim,Não,Não,43,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,1.12,Sim,Cartão de crédito (automática),33.45,1500.25
5732-IKGQH,Não,Masculino,Sim,Sim,Não,52,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,3.48,Sim,Tranferência bancária (automática),104.45,5481.25
5734-EJKXG,Não,Feminino,Não,Não,Não,61,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,3.95,Sim,Cheque eletrônico,118.6,7365.7
5736-YEJAX,Não,Masculino,Não,Não,Sim,69,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,2.65,Sim,Cartão de crédito (automática),79.45,5502.55
5740-YHGTW,Não,Masculino,Não,Sim,Sim,70,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Mensal,3.25,Sim,Cartão de crédito (automática),97.55,6669.05
5743-KHMNA,Não,Masculino,Não,Não,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.85,Não,Tranferência bancária (automática),25.55,1898.1
5747-PMBSQ,Sim,Masculino,Sim,Sim,Não,10,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Não,Mensal,3.08,Sim,Cheque,92.5,934.1
5748-RNCJT,Sim,Masculino,Não,Não,Não,69,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Bianual,3.55,Sim,Tranferência bancária (automática),106.5,7348.8
5751-USDBL,Não,Masculino,Não,Sim,Sim,46,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.7,Não,Cheque,81.0,3846.35
5753-QQWPW,Não,Feminino,Não,Não,Não,28,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,2.0,Sim,Cheque eletrônico,59.9,1654.7
5756-JYOJT,Não,Feminino,Não,Não,Não,11,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,2.16,Não,Cartão de crédito (automática),64.9,697.25
5756-OZRIO,Não,Masculino,Sim,Sim,Não,61,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Sim,Anual,2.13,Não,Tranferência bancária (automática),64.05,3902.6
5759-RCVCB,Sim,Feminino,Não,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.17,Não,Cartão de crédito (automática),35.2,108.95
5760-FXFVO,Não,Masculino,Não,Não,Não,6,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,2.63,Sim,Cheque eletrônico,78.95,494.95
5760-IFJOZ,Não,Masculino,Não,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.6,Não,Cheque,107.95,313.6
5760-WRAHC,Não,Feminino,Sim,Não,Não,22,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Mensal,2.33,Sim,Cheque,69.75,1545.4
5762-TJXGK,Não,Feminino,Não,Não,Não,52,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,1.96,Sim,Tranferência bancária (automática),58.75,3038.55
5766-FTRTS,Não,Masculino,Não,Sim,Não,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.82,Não,Cheque,84.45,6033.1
5766-XQXMQ,Sim,Feminino,Não,Não,Não,29,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Mensal,2.3,Sim,Tranferência bancária (automática),68.85,1970.5
5766-ZJYBB,Sim,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Não,Cheque,19.4,19.4
5774-QPLTF,Não,Masculino,Não,Sim,Sim,50,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.68,Sim,Cheque,20.35,938.95
5774-XZTQC,Não,Feminino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.45,150.75
5777-KJIRB,Não,Feminino,Não,Não,Não,40,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Anual,1.68,Sim,Cheque,50.25,2023.55
5777-ZPQNC,Não,Feminino,Não,Não,Não,12,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.67,Não,Cheque eletrônico,20.15,260.7
5778-BVOFB,Não,Feminino,Não,Não,Não,9,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,1.98,Sim,Tranferência bancária (automática),59.5,530.05
5780-INQIK,Não,Feminino,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.65,Não,Cheque eletrônico,49.4,408.25
5781-BKHOP,Não,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Bianual,3.36,Não,Tranferência bancária (automática),100.65,7334.05
5781-RFZRP,Não,Masculino,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Bianual,2.45,Não,Cartão de crédito (automática),73.5,5357.75
5787-KXGIY,Não,Masculino,Não,Sim,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Não,Cartão de crédito (automática),19.3,1304.8
5788-YPOEG,Não,Feminino,Não,Sim,Sim,34,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.82,Não,Cheque,84.75,2839.45
5789-LDFXO,Não,Masculino,Não,Não,Não,24,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.82,Não,Cheque eletrônico,24.6,592.65
5791-KAJFD,Não,Feminino,Não,Sim,Sim,56,Sim,Sim,DSL,Sim,Não,Sim,Não,Não,Sim,Anual,2.29,Sim,Tranferência bancária (automática),68.75,3808.0
5792-JALQC,Não,Feminino,Sim,Não,Não,52,Sim,Sim,DSL,Sim,Não,Sim,Não,Não,Não,Bianual,2.0,Não,Tranferência bancária (automática),59.85,3103.25
5793-YOLJN,Não,Feminino,Não,Sim,Sim,55,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.7,Não,Cheque,21.0,1210.3
5795-BKOYE,Não,Feminino,Não,Sim,Sim,69,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Anual,1.97,Não,Tranferência bancária (automática),59.1,4134.7
5795-KTGUD,Não,Feminino,Não,Sim,Não,68,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Bianual,3.69,Sim,Tranferência bancária (automática),110.8,7553.6
5797-APWZC,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.02,Não,Cheque eletrônico,90.6,90.6
5799-JRCZO,Não,Feminino,Não,Não,Sim,63,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Cartão de crédito (automática),19.5,1215.1
5802-ADBRC,Não,Feminino,Não,Sim,Não,50,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,3.48,Sim,Cheque,104.4,5232.9
5803-NQJZO,Não,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,2.26,Sim,Tranferência bancária (automática),67.8,4804.65
5804-HYIEZ,Não,Masculino,Não,Sim,Sim,70,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Mensal,3.53,Sim,Cheque eletrônico,106.05,7554.05
5804-JMYIO,Não,Feminino,Não,Sim,Sim,39,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Cheque,19.75,757.95
5804-LEPIM,Sim,Feminino,Sim,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Sim,Cheque eletrônico,70.35,139.05
5808-TOTXO,Não,Feminino,Não,Não,Sim,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.68,Sim,Cartão de crédito (automática),20.55,57.4
5811-IWXYM,Não,Feminino,Não,Sim,Sim,52,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.38,Não,Tranferência bancária (automática),101.25,5301.1
5813-UECBU,Sim,Masculino,Sim,Não,Não,33,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mensal,2.8,Sim,Cartão de crédito (automática),83.85,2716.3
5815-HGGHV,Não,Masculino,Não,Sim,Não,20,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,2.14,Sim,Cheque,64.15,1274.45
5816-JMLGY,Não,Feminino,Não,Sim,Sim,70,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,2.68,Sim,Tranferência bancária (automática),80.4,5717.85
5816-QVHRX,Não,Feminino,Não,Não,Não,37,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,3.34,Não,Cartão de crédito (automática),100.3,3541.4
5816-SCGFC,Não,Feminino,Sim,Não,Não,7,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.71,Sim,Cheque,51.3,419.35
5820-PTRYM,Não,Feminino,Sim,Sim,Não,56,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,2.28,Sim,Cartão de crédito (automática),68.45,4014.0
5821-MMEIL,Não,Feminino,Não,Sim,Não,57,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Tranferência bancária (automática),19.9,1115.6
5825-XJOCM,Não,Masculino,Não,Não,Sim,48,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,2.15,Sim,Tranferência bancária (automática),64.4,3035.35
5827-MWCZK,Não,Masculino,Não,Sim,Sim,56,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,3.23,Sim,Cartão de crédito (automática),96.95,5432.2
5828-AVIPD,Sim,Masculino,Não,Sim,Sim,19,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Anual,3.36,Sim,Cheque eletrônico,100.95,1875.55
5828-DWPIL,Não,Masculino,Sim,Sim,Não,62,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Mensal,2.97,Sim,Cheque eletrônico,89.1,5618.3
5829-NVSQN,Não,Feminino,Não,Sim,Não,23,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,2.29,Sim,Tranferência bancária (automática),68.75,1689.45
5832-EXGTT,Não,Masculino,Não,Sim,Sim,29,Sim,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,2.01,Sim,Cheque,60.2,1834.15
5832-TRLPB,Não,Masculino,Não,Não,Não,29,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,2.51,Sim,Tranferência bancária (automática),75.35,2243.9
5832-XKAES,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.33,Sim,Cartão de crédito (automática),69.8,134.7
5834-ASPWA,Sim,Masculino,Não,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.52,Sim,Cheque eletrônico,75.45,75.45
5835-BEQEU,Sim,Masculino,Não,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.56,Sim,Cheque eletrônico,76.95,228.4
5837-LXSDN,Não,Feminino,Não,Sim,Sim,21,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Anual,1.96,Sim,Cartão de crédito (automática),58.85,1215.45
5839-SUYVZ,Não,Masculino,Não,Não,Não,16,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mensal,2.48,Sim,Cartão de crédito (automática),74.55,1170.5
5840-NVDCG,Não,Feminino,Não,Sim,Sim,16,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Bianual,2.28,Não,Tranferência bancária (automática),68.25,1114.85
5842-POCOP,Sim,Feminino,Não,Sim,Não,5,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,2.96,Sim,Cheque,88.9,454.15
5843-TTHGI,Não,Feminino,Não,Não,Não,18,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,1.67,Sim,Cheque,50.0,892.7
5844-QVTAT,Não,Feminino,Não,Sim,Sim,33,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,1.95,Sim,Cheque,58.45,1955.4
5845-BZZIB,Não,Masculino,Não,Sim,Sim,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.1,655.3
5846-ABOBJ,Não,Masculino,Não,Sim,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.82,Não,Tranferência bancária (automática),24.45,1730.65
