,ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
2690,3813-DHBBB,Não,Masculino,Não,Sim,Não,67,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Sim,Bianual,1.7,Sim,Tranferência bancária (automática),50.95,3521.7
2691,3814-MLAXC,Sim,Feminino,Não,Não,Não,31,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mensal,2.66,Sim,Cartão de crédito (automática),79.85,2404.15
2692,3815-SLMEF,Sim,Feminino,Não,Não,Não,3,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,1.14,Não,Cheque,34.25,139.35
2693,3823-KYNQY,Não,Masculino,Não,Não,Não,12,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.83,Não,Cartão de crédito (automática),24.95,280.4
2694,3824-RHKVR,Não,Feminino,Não,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cartão de crédito (automática),19.7,340.35
2695,3831-YCPUO,Não,Feminino,Não,Sim,Sim,72,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.65,Sim,Cartão de crédito (automática),109.5,7854.9
2696,3834-XUIFC,Sim,Masculino,Não,Não,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.84,Sim,Cheque,85.2,602.55
2697,3836-FZSDJ,Não,Masculino,Sim,Sim,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Não,Tranferência bancária (automática),24.85,1901.0
2698,3838-OZURD,Sim,Masculino,Não,Sim,Não,66,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.5,Sim,Cartão de crédito (automática),105.0,7133.25
2699,3841-CONLJ,Não,Feminino,Não,Sim,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.17,Não,Cheque eletrônico,35.0,35.0
2700,3841-NFECX,Não,Feminino,Sim,Sim,Não,71,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Bianual,3.21,Sim,Cartão de crédito (automática),96.35,6766.95
2701,3842-IYKUE,Sim,Feminino,Não,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Mensal,2.84,Não,Cartão de crédito (automática),85.3,2917.5
2702,3842-QTGDL,Não,Masculino,Não,Sim,Não,16,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,2.69,Não,Tranferência bancária (automática),80.75,1321.3
2703,3845-FXCYS,Não,Masculino,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Sim,Cheque eletrônico,19.65,31.2
2704,3845-JHAMY,Não,Feminino,Não,Sim,Sim,16,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,1.18,Sim,Cartão de crédito (automática),35.5,552.7
2705,3847-BAERP,Não,Feminino,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.7,Sim,Cheque,20.9,247.0
2706,3850-OKINF,Não,Masculino,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Anual,2.21,Sim,Cheque eletrônico,66.2,4692.55
2707,3853-LYGAM,Não,Masculino,Não,Não,Não,17,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Mensal,3.19,Sim,Tranferência bancária (automática),95.65,1640.0
2708,3855-ONCAR,Não,Feminino,Não,Sim,Sim,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.63,Sim,Cheque,78.9,299.75
2709,3858-VOBET,Sim,Masculino,Não,Não,Não,23,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.5,Sim,Cheque eletrônico,74.95,1710.45
2710,3858-XHYJO,Não,Feminino,Não,Sim,Não,40,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,3.52,Não,Tranferência bancária (automática),105.75,4228.55
2711,3859-CVCET,Sim,Feminino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.52,Não,Cheque,45.65,191.05
2712,3863-IUBJR,Sim,Masculino,Não,Sim,Sim,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Anual,1.79,Não,Cartão de crédito (automática),53.65,696.35
2713,3863-QSTYI,Não,Masculino,Não,Não,Não,59,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,2.16,Sim,Cheque eletrônico,64.65,3735.45
2714,3865-QBWSJ,Não,Masculino,Sim,Não,Sim,38,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.68,Sim,Cheque,80.45,3162.65
2715,3865-YIOTT,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,3.54,Sim,Tranferência bancária (automática),106.1,7848.5
2716,3865-ZFZIB,Não,Masculino,Não,Não,Não,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Cheque,19.65,358.15
2717,3865-ZYKAD,Não,Masculino,Sim,Sim,Não,69,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,2.83,Sim,Cartão de crédito (automática),84.9,5785.65
2718,3866-MDTUB,Sim,Feminino,Não,Não,Não,2,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Sim,Mensal,2.36,Sim,Cheque eletrônico,70.75,146.9
2719,3870-MQAMG,Sim,Feminino,Não,Sim,Não,54,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.68,Não,Cheque eletrônico,110.35,5893.15
2720,3870-SPZSI,Não,Feminino,Não,Sim,Sim,70,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.77,Sim,Cartão de crédito (automática),113.05,7869.05
2721,3871-IKPYH,Sim,Masculino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.3,Não,Cheque eletrônico,69.1,69.1
2722,3873-NFTGI,Não,Masculino,Não,Não,Não,14,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.85,Sim,Cartão de crédito (automática),55.5,767.55
2723,3873-WOSBC,Não,Masculino,Não,Sim,Não,67,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.85,Não,Cartão de crédito (automática),25.6,1784.9
2724,3874-EQOEP,Sim,Masculino,Não,Não,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.17,Não,Cheque,95.0,655.5
2725,3877-JRJIP,Sim,Masculino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Mensal,2.0,Sim,Cheque eletrônico,59.85,59.85
2726,3878-AVSOQ,Não,Feminino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.38,Sim,Cheque eletrônico,71.25,71.25
2727,3882-IYOIJ,Não,Feminino,Não,Sim,Sim,60,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.84,Não,Cartão de crédito (automática),115.25,6758.45
2728,3884-HCSWG,Sim,Feminino,Não,Não,Não,17,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.33,Sim,Cheque eletrônico,70.0,1144.5
2729,3884-UEBXB,Não,Feminino,Não,Sim,Sim,67,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Não,Não,Bianual,1.2,Não,Tranferência bancária (automática),36.15,2434.45
2730,3886-CERTZ,Sim,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.64,Sim,Cheque eletrônico,109.25,8109.8
2731,3887-PBQAO,Não,Feminino,Não,Sim,Sim,45,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.86,Sim,Cartão de crédito (automática),25.9,1216.6
2732,3889-VWBID,Não,Masculino,Não,Sim,Sim,68,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bianual,2.76,Não,Tranferência bancária (automática),82.85,5776.45
2733,3890-RTCMS,Não,Masculino,Não,Não,Não,16,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.65,Sim,Cheque,49.45,799.0
2734,3891-NLXJB,Não,Masculino,Não,Não,Não,37,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,1.35,Sim,Cheque,40.55,1390.85
2735,3891-PUQOD,Sim,Feminino,Não,Não,Sim,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,1.97,Não,Cheque eletrônico,59.2,59.2
2736,3892-NXAZG,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.8,Sim,Cartão de crédito (automática),114.05,8289.2
2737,3893-JRNFS,Não,Masculino,Não,Não,Não,68,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,1.33,Sim,Tranferência bancária (automática),39.9,2796.35
2738,3896-RCYYE,Não,Feminino,Não,Não,Não,67,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,1.78,Sim,Cartão de crédito (automática),53.4,3579.15
2739,3896-ZVNET,Não,Feminino,Não,Sim,Sim,24,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.82,Não,Cheque,24.7,571.75
2740,3898-BSJYF,Não,Feminino,Não,Não,Sim,10,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,2.45,Não,Cartão de crédito (automática),73.55,693.3
2741,3898-GUYTS,Não,Feminino,Sim,Não,Não,45,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Mensal,3.24,Sim,Cheque eletrônico,97.05,4385.05
2742,3900-AQPHZ,Sim,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.9,19.9
2743,3902-FOIGH,Sim,Masculino,Sim,Sim,Não,12,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,3.38,Sim,Cheque eletrônico,101.35,1218.55
2744,3902-MIVLE,Não,Masculino,Não,Sim,Sim,63,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bianual,2.52,Não,Cheque,75.7,4676.7
2745,3904-UKFRE,Não,Masculino,Não,Não,Não,4,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.67,Sim,Cheque eletrônico,80.1,336.15
2746,3908-BLSYF,Sim,Feminino,Não,Não,Não,6,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mensal,2.8,Não,Cheque eletrônico,83.9,497.55
2747,3908-MKIMJ,Não,Masculino,Sim,Sim,Não,68,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Não,Não,Bianual,1.4,Sim,Cheque eletrônico,41.95,2965.75
2748,3910-MRQOY,Não,Feminino,Não,Sim,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Tranferência bancária (automática),19.4,1496.45
2749,3911-RSNHI,Não,Feminino,Não,Sim,Não,71,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,2.05,Sim,Cartão de crédito (automática),61.4,4310.35
2750,3913-FCUUW,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,2.35,Sim,Tranferência bancária (automática),70.45,5165.7
2751,3913-RDSJZ,Não,Feminino,Não,Sim,Não,64,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.85,Não,Cheque,25.55,1714.95
2752,3914-FDRHP,Não,Masculino,Não,Não,Não,9,Sim,Não,Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Mensal,2.88,Não,Cheque eletrônico,86.25,770.5
2753,3915-ODIYG,Não,Masculino,Sim,Não,Não,60,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,Anual,2.39,Sim,Cheque eletrônico,71.75,4374.55
2754,3916-NRPAP,Não,Masculino,Não,Não,Não,3,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mensal,2.86,Não,Cartão de crédito (automática),85.7,256.75
2755,3920-HIHMQ,Não,Feminino,Não,Não,Sim,26,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.65,Sim,Cheque,49.5,1265.65
2756,3923-CSIHK,Sim,Feminino,Sim,Sim,Não,50,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.37,Sim,Cheque eletrônico,71.05,3444.85
2757,3926-CUQZX,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.5,Sim,Tranferência bancária (automática),45.1,45.1
2758,3926-YZVVX,Não,Feminino,Não,Não,Não,41,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Anual,1.67,Não,Tranferência bancária (automática),50.05,2029.05
2759,3927-NLNRY,Sim,Masculino,Não,Sim,Não,53,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Anual,3.14,Sim,Tranferência bancária (automática),94.25,4867.95
2760,3930-ZGWVE,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.75,19.75
2761,3932-CMDTD,Sim,Feminino,Não,Não,Não,4,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.52,Sim,Cheque eletrônico,105.65,443.9
2762,3932-IJWDZ,Não,Masculino,Não,Não,Não,45,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,3.46,Sim,Tranferência bancária (automática),103.65,4747.85
2763,3933-DQPWX,Não,Feminino,Não,Não,Não,50,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Não,Não,Bianual,1.32,Não,Cartão de crédito (automática),39.7,1932.75
2764,3934-HXCFZ,Sim,Masculino,Não,Sim,Não,23,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Mensal,3.31,Sim,Cheque eletrônico,99.25,2186.4
2765,3935-TBRZZ,Não,Masculino,Não,Sim,Sim,44,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.86,Não,Cheque,25.7,1110.5
2766,3936-QQFLL,Não,Masculino,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque,19.75,39.3
2767,3938-YFPXD,Não,Masculino,Não,Não,Não,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.81,Não,Cartão de crédito (automática),84.3,5997.1
2768,3941-XTSKM,Não,Masculino,Não,Sim,Sim,42,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,1.5,Sim,Cartão de crédito (automática),45.1,2049.05
2769,3943-KDREE,Sim,Feminino,Não,Não,Não,26,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.5,Sim,Tranferência bancária (automática),74.95,1834.95
2770,3945-GFWQL,Sim,Feminino,Não,Não,Sim,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.48,Sim,Cheque eletrônico,44.55,480.6
2771,3946-JEWRQ,Não,Masculino,Não,Sim,Não,47,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Anual,3.17,Sim,Cartão de crédito (automática),95.2,4563.0
2772,3946-MHCZW,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,1.7,Não,Cheque,50.9,50.9
2773,3948-FVVRP,Não,Masculino,Não,Sim,Sim,9,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,1.83,Não,Cheque,54.8,452.8
2774,3948-KXDUF,Não,Masculino,Não,Não,Não,66,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,2.29,Não,Tranferência bancária (automática),68.75,4447.55
2775,3948-XHGNA,Sim,Masculino,Não,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.65,Sim,Tranferência bancária (automática),49.55,1210.4
2776,3950-VPYJB,Não,Masculino,Não,Sim,Sim,57,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,1.99,Não,Cheque,59.6,3509.4
2777,3951-NJCVI,Não,Feminino,Sim,Sim,Não,42,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.17,Sim,Cheque eletrônico,95.05,3944.5
2778,3955-JBZZM,Não,Masculino,Não,Não,Não,20,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.63,Não,Cheque eletrônico,78.8,1641.3
2779,3956-CJUST,Não,Feminino,Sim,Não,Não,23,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.51,Sim,Tranferência bancária (automática),75.4,1643.55
2780,3956-MGXOG,Não,Feminino,Não,Não,Não,28,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.69,Sim,Cheque eletrônico,80.6,2244.95
2781,3957-HHLMR,Não,Feminino,Não,Sim,Sim,70,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Anual,2.17,Não,Tranferência bancária (automática),65.2,4543.15
2782,3957-LXOLK,Sim,Feminino,Sim,Não,Não,28,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.54,Sim,Cheque eletrônico,106.15,3152.5
2783,3957-SQXML,Não,Feminino,Não,Sim,Sim,34,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Não,Cartão de crédito (automática),24.95,894.3
2784,3961-SXAXY,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.47,Sim,Tranferência bancária (automática),44.05,44.05
2785,3963-RYFNS,Não,Feminino,Não,Não,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.88,Sim,Tranferência bancária (automática),116.45,8013.55
2786,3966-HRMZA,Não,Feminino,Sim,Não,Não,3,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.5,Não,Cheque,75.05,202.9
2787,3967-KXAPS,Não,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.08,Não,Cartão de crédito (automática),92.3,6719.9
2788,3967-VQOGC,Não,Feminino,Não,Sim,Sim,67,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Sim,Cheque,24.9,1680.25
2789,3969-GYXEL,Não,Feminino,Não,Não,Não,11,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.55,Não,Cheque eletrônico,76.4,838.7
2790,3969-JQABI,Não,Feminino,Não,Sim,Não,58,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,2.17,Sim,Cartão de crédito (automática),65.25,3791.6
2791,3970-XGJDU,Não,Feminino,Não,Não,Não,62,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Sim,Cartão de crédito (automática),19.2,1123.65
2792,3973-SKMLN,Não,Masculino,Não,Não,Não,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Cartão de crédito (automática),19.9,1355.1
2793,3976-BWUCK,Sim,Feminino,Não,Sim,Não,30,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,3.14,Sim,Cartão de crédito (automática),94.1,2804.45
2794,3976-HXHCE,Não,Masculino,Não,Não,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Não,Tranferência bancária (automática),19.3,1414.8
2795,3976-NLDEZ,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.69,Não,Cheque,20.6,20.6
2796,3977-QCRSL,Não,Feminino,Não,Não,Não,5,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Cheque,20.15,117.95
2797,3978-YNKDD,Não,Masculino,Não,Não,Sim,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.7,Não,Cartão de crédito (automática),20.85,467.5
2798,3981-QSVQI,Não,Masculino,Não,Não,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Sim,Tranferência bancária (automática),19.7,168.9
2799,3982-DQLUS,Não,Masculino,Sim,Sim,Sim,65,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,2.86,Sim,Cheque eletrônico,85.75,5688.45
2800,3982-JGSFD,Não,Masculino,Não,Não,Não,36,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.68,Sim,Cartão de crédito (automática),20.35,695.85
2801,3982-XWFZQ,Sim,Feminino,Não,Sim,Não,42,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.68,Sim,Cheque eletrônico,50.25,2203.65
2802,3985-HOYPM,Não,Masculino,Não,Não,Não,26,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Cheque,19.4,525.55
2803,3987-KQDDU,Não,Masculino,Não,Não,Não,9,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,2.52,Não,Cheque eletrônico,75.6,661.55
2804,3988-RQIXO,Sim,Feminino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.04,Sim,Cheque eletrônico,91.3,91.3
2805,3990-QYKBE,Sim,Masculino,Sim,Sim,Não,37,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.08,Sim,Cheque eletrônico,92.5,3473.4
2806,3992-YWPKO,Sim,Feminino,Não,Não,Não,6,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,3.66,Sim,Cartão de crédito (automática),109.9,669.45
2807,3995-WFCSM,Não,Feminino,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,2.03,Não,Cheque eletrônico,60.85,111.4
2808,3996-ZNWYK,Não,Masculino,Sim,Sim,Sim,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Cartão de crédito (automática),19.8,1388.45
2809,3999-QGRJH,Sim,Masculino,Sim,Não,Não,8,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.32,Sim,Cheque eletrônico,69.7,560.85
2810,3999-WRNGR,Não,Feminino,Não,Sim,Sim,60,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,1.66,Sim,Cheque eletrônico,49.75,3069.45
2811,4000-VGMQP,Não,Masculino,Não,Sim,Sim,38,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,2.63,Não,Cartão de crédito (automática),78.95,2862.55
2812,4001-TSBTV,Não,Feminino,Não,Sim,Sim,58,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,3.05,Sim,Cheque eletrônico,91.55,5511.65
2813,4002-BQWPQ,Não,Masculino,Não,Não,Não,25,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Mensal,2.72,Não,Tranferência bancária (automática),81.75,2028.8
2814,4003-FUSHP,Não,Masculino,Não,Não,Não,19,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,2.05,Sim,Cartão de crédito (automática),61.55,1093.2
2815,4003-OCTMP,Não,Feminino,Não,Sim,Não,31,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,2.13,Sim,Cheque eletrônico,64.0,1910.75
2816,4006-HKYHO,Não,Masculino,Não,Não,Não,63,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.89,Sim,Tranferência bancária (automática),86.7,5309.5
2817,4007-NHVHI,Não,Feminino,Sim,Não,Não,56,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,3.23,Sim,Cheque eletrônico,96.85,5219.65
